WN_30_id	UKC_local_concept_id
00276689-a	75494
00276862-a	75495
00277183-a	75496
00277339-a	75497
00277550-a	75498
00277749-a	75499
00277867-a	75500
00278006-a	75501
00278131-a	75502
00278266-a	75503
00278418-a	75504
00278551-a	75505
00279092-a	94095
00279332-a	75507
00279618-a	75508
00280245-a	75509
00280463-a	75510
00280844-a	75511
00281075-a	75512
00281173-a	75513
00281342-a	75514
00281527-a	75516
00281657-a	75517
00282020-a	75518
00282389-a	75519
00282557-a	75520
00282675-a	86710
00283060-a	75521
00283167-a	75522
00283327-a	75523
00283580-a	75524
00283703-a	75525
00283972-a	75526
00284194-a	75527
00284400-a	75528
00284575-a	75529
00284816-a	75530
00284930-a	75531
00285148-a	75532
00285413-a	75533
00285506-a	75534
00285725-a	75535
00285905-a	75536
00286063-a	75537
00286214-a	75538
00286470-a	75539
00286578-a	75540
00286837-a	75541
00287128-a	75542
00287275-a	75543
00287498-a	75544
00287640-a	75545
00287962-a	75546
00288070-a	75547
00288237-a	75548
00288362-a	75549
00288498-a	75550
00288685-a	75551
00288809-a	75552
00289082-a	75553
00289365-a	75554
00289594-a	75555
00289799-a	75556
00289983-a	75557
00290337-a	75558
00290483-a	75559
00290593-a	75560
00290784-a	75561
00290923-a	75562
00291181-a	75563
00291338-a	75564
00291471-a	75565
00291665-a	75566
00292298-a	75567
00292448-a	75568
00292611-a	75569
00292750-a	75570
00292872-a	75571
00292937-a	75572
00293248-a	75573
00293376-a	75574
00293611-a	75575
00293819-a	75576
00293882-a	75577
00294056-a	75578
00294175-a	75579
00294463-a	75580
00294579-a	75581
00295011-a	75582
00295235-a	75583
00295507-a	75584
00295657-a	75585
00295924-a	75586
00296061-a	75587
00296186-a	75588
00296276-a	75590
00296354-a	75591
00296482-a	75592
00296625-a	75593
00296783-a	75594
00296935-a	75595
00297097-a	75596
00297250-a	75597
00297403-a	75598
00297598-a	75599
00297755-a	75600
00297897-a	75601
00298041-a	75602
00298293-a	75603
00298507-a	75604
00298767-a	75605
00299144-a	75606
00299313-a	75607
00299476-a	75608
00299690-a	75609
00300007-a	75610
00300196-a	75611
00300359-a	75613
00300469-a	75614
00300738-a	75615
00300943-a	75616
00301032-a	75617
00301187-a	75618
00301432-a	75619
00301589-a	75620
00301777-a	75621
00301951-a	75622
00302436-a	75623
00302658-a	75624
00302761-a	75625
00302951-a	75626
00303480-a	75627
00303579-a	75628
00303727-a	75629
00304144-a	75630
00304455-a	75631
00304670-a	75632
00304949-a	75633
00305225-a	75634
00305464-a	75635
00305590-a	75636
00305700-a	75637
00305882-a	75638
00306034-a	75639
00306131-a	75640
00306232-a	75641
00306314-a	75642
00306663-a	75643
00306909-a	75644
00307182-a	75645
00307474-a	75646
00307794-a	75647
00308015-a	75648
00308188-a	75649
00308355-a	75650
00308488-a	75651
00308593-a	75652
00308720-a	75653
00308870-a	75654
00309021-a	75655
00309620-a	75656
00309740-a	75658
00309945-a	75659
00310138-a	75660
00310433-a	75661
00310716-a	75662
00310943-a	75663
00311044-a	75664
00311187-a	75665
00311354-a	75666
00311505-a	75667
00311663-a	75668
00312234-a	75669
00312519-a	75670
00312757-a	75671
00313041-a	75672
00313217-a	75674
00313387-a	75675
00313701-a	75676
00313836-a	75677
00313911-a	75678
00314023-a	75679
00314265-a	75680
00314390-a	75681
00314466-a	75682
00314559-a	75683
00314639-a	75684
00314794-a	75685
00314927-a	75686
00315109-a	75687
00315254-a	75688
00315383-a	75689
00315631-a	75690
00315702-a	75691
00315805-a	75692
00315931-a	75693
00316046-a	75694
00316167-a	75695
00316274-a	75696
00316477-a	75698
00316572-a	75699
00316733-a	75700
00316827-a	75701
00317008-a	75703
00317310-a	75704
00317481-a	75705
00317629-a	75706
00317727-a	75707
00317821-a	75708
00317886-a	75709
00318082-a	75710
00318291-a	75711
00318498-a	75712
00318667-a	75713
00318942-a	75714
00319090-a	75715
00319262-a	75716
00319389-a	75717
00319534-a	75718
00319851-a	75719
00319965-a	75720
00320064-a	75721
00320177-a	75722
00320255-a	75723
00320378-a	75724
00320456-a	75725
00320536-a	75726
00320614-a	75727
00320756-a	75728
00320847-a	75729
00320985-a	75730
00321094-a	75731
00321444-a	75732
00321535-a	75733
00321614-a	75734
00321691-a	75735
00321770-a	75736
00321849-a	75737
00321928-a	75738
00322007-a	75739
00322084-a	75740
00322161-a	75741
00322242-a	75742
00322321-a	75743
00322457-a	75744
00322844-a	75745
00322938-a	75746
00323047-a	75747
00323199-a	75749
00323426-a	75750
00323796-a	75751
00323873-a	86707
00324013-a	75752
00324195-a	75753
00324481-a	75754
00324680-a	75755
00324878-a	75756
00325069-a	75757
00325197-a	75758
00325281-a	75759
00325619-a	75760
00325840-a	75761
00325995-a	75762
00326202-a	75763
00326296-a	75764
00326436-a	75765
00326608-a	75766
00327031-a	75767
00327541-a	75768
00327690-a	75769
00327857-a	75770
00327930-a	75771
00328017-a	75772
00328128-a	75773
00328270-a	75774
00328401-a	75775
00328528-a	76590
00328653-a	76592
00328798-a	75776
00329034-a	75777
00329268-a	75778
00329396-a	75779
00329585-a	75780
00329695-a	75781
00329831-a	75782
00330219-a	75783
00330322-a	75784
00330396-a	75785
00330506-a	75786
00330644-a	75787
00330728-a	75788
00330904-a	75789
00331030-a	75790
00331167-a	75791
00331259-a	75792
00331446-a	75793
00331716-a	75794
00331889-a	75795
00332091-a	75796
00332269-a	75797
00332375-a	75798
00332524-a	108713
00332723-a	75800
00332869-a	75801
00333015-a	75802
00333197-a	75803
00333351-a	75804
00333611-a	75805
00333824-a	75806
00333987-a	75807
00334245-a	75808
00334379-a	75809
00334555-a	75810
00334702-a	75811
00334852-a	75812
00334940-a	75813
00335090-a	75814
00335225-a	75815
00335421-a	75816
00335768-a	75817
00335895-a	75818
00336041-a	75819
00336168-a	75820
00336564-a	75821
00336724-a	75822
00336831-a	75823
00337172-a	75824
00337404-a	75825
00337841-a	75826
00338013-a	75827
00338275-a	75828
00338421-a	75829
00338551-a	75830
00338669-a	75831
00338817-a	75832
00339157-a	75833
00339288-a	75834
00339599-a	75835
00339742-a	75836
00339941-a	75838
00340239-a	75839
00340626-a	75840
00340827-a	75841
00341017-a	75842
00341292-a	75843
00341405-a	75844
00341655-a	75845
00341933-a	75846
00342139-a	75847
00342250-a	75848
00342488-a	75849
00342626-a	75850
00342902-a	75851
00343015-a	75852
00343226-a	75853
00343360-a	75854
00343552-a	75855
00343700-a	75856
00343883-a	75857
00344024-a	75858
00344125-a	75859
00344686-a	75860
00344816-a	75861
00344890-a	75862
00345005-a	75863
00345189-a	75864
00345494-a	75865
00345694-a	75866
00345860-a	75867
00345949-a	75868
00346103-a	75869
00346246-a	75870
00346368-a	75871
00346527-a	75872
00346626-a	75873
00346847-a	75874
00346991-a	75875
00347400-a	75876
00347571-a	75877
00347707-a	75878
00347880-a	75879
00348018-a	75880
00348198-a	75881
00348380-a	75882
00348537-a	75883
00348808-a	75884
00348938-a	75885
00349148-a	75886
00349295-a	75887
00349523-a	75888
00349759-a	75889
00349894-a	75890
00350069-a	75891
00350384-a	75892
00350621-a	75893
00350876-a	75896
00351012-a	75897
00351226-a	75898
00351420-a	75899
00351523-a	75900
00351679-a	75901
00351818-a	75902
00351991-a	75903
00352127-a	75904
00352536-a	75905
00352716-a	75906
00352877-a	75907
00353001-a	75908
00353101-a	75909
00353206-a	75910
00353431-a	75911
00353604-a	75912
00353812-a	75913
00353889-a	75914
00353969-a	75915
00354090-a	75916
00354176-a	75917
00354330-a	75918
00354433-a	75919
00354692-a	75920
00354833-a	75921
00354934-a	75922
00355083-a	75923
00355258-a	75924
00355453-a	75925
00355611-a	75926
00355782-a	75927
00355950-a	75928
00356110-a	75929
00356211-a	75931
00356339-a	75932
00356648-a	75933
00356926-a	75934
00357254-a	75935
00357556-a	75936
00357790-a	75938
00357983-a	75939
00358132-a	75940
00358392-a	75941
00358534-a	75942
00358678-a	75943
00358820-a	75944
00358951-a	75945
00359160-a	84264
00359260-a	75946
00359459-a	75947
00359645-a	75948
00359862-a	75949
00360041-a	75950
00360235-a	75951
00360306-a	75952
00360442-a	75953
00360569-a	75954
00360650-a	75955
00360950-a	75956
00361125-a	75957
00361509-a	75958
00361720-a	75959
00361837-a	75960
00362173-a	75961
00362269-a	94516
00362467-a	75963
00362892-a	75964
00363031-a	75965
00363291-a	75966
00363621-a	75967
00363938-a	75969
00364145-a	75970
00364479-a	75971
00364881-a	75972
00365261-a	75973
00365513-a	108934
00365681-a	75975
00365799-a	75976
00365936-a	75977
00366025-a	75978
00366185-a	75979
00366355-a	75980
00366526-a	75981
00366691-a	75982
00369504-a	75983
00369648-a	75984
00369732-a	75985
00369831-a	75986
00369941-a	75987
00370160-a	75988
00370267-a	75989
00370501-a	75990
00370601-a	75991
00370688-a	75992
00370771-a	75993
00370869-a	75994
00371163-a	75995
00371311-a	75996
00371411-a	75997
00371511-a	75998
00371611-a	75999
00371741-a	76000
00371841-a	76001
00371945-a	76002
00372029-a	76003
00372111-a	76004
00372266-a	76005
00372367-a	76006
00372476-a	76007
00372571-a	76008
00372653-a	76009
00372799-a	76010
00372960-a	76011
00373067-a	76012
00373209-a	76013
00373381-a	76014
00373493-a	76015
00373621-a	76016
00373731-a	76017
00373811-a	76018
00373915-a	76019
00374001-a	76020
00374214-a	76021
00374303-a	76022
00374390-a	76023
00374477-a	76024
00374556-a	76025
00374635-a	76026
00374735-a	76027
00374818-a	76028
00374944-a	76029
00375090-a	76030
00375217-a	76031
00375303-a	76032
00375387-a	76033
00375471-a	76034
00375593-a	76035
00375720-a	76036
00375847-a	76037
00375969-a	76038
00376255-a	76039
00376342-a	76040
00376453-a	76041
00376537-a	76042
00376645-a	76043
00376821-a	109009
00376917-a	76045
00377036-a	76046
00377131-a	76047
00377224-a	76048
00377323-a	76049
00377438-a	76050
00377524-a	76051
00377616-a	76052
00377702-a	76053
00377802-a	76054
00377890-a	76055
00378002-a	76056
00378084-a	76057
00378166-a	76058
00378280-a	76059
00378498-a	76060
00378591-a	76061
00378687-a	76062
00378782-a	76063
00378892-a	76064
00379084-a	76065
00379181-a	76066
00379267-a	76067
00379413-a	76068
00379495-a	76069
00379595-a	76070
00379697-a	76071
00379804-a	76072
00379914-a	76073
00379992-a	76074
00380077-a	76075
00380178-a	76076
00380312-a	76077
00380483-a	76078
00380583-a	76079
00380686-a	76080
00380789-a	76081
00380895-a	76082
00380992-a	76083
00381097-a	76084
00381525-a	76085
00381636-a	76086
00381766-a	76087
00381861-a	76088
00381975-a	76089
00382074-a	76090
00382173-a	76091
00382321-a	76092
00382411-a	76093
00382512-a	76094
00382594-a	76095
00382693-a	76096
00382792-a	76097
00382874-a	76098
00382990-a	76099
00383088-a	76100
00383189-a	76101
00383291-a	76102
00383429-a	76103
00383521-a	76104
00383607-a	76105
00383700-a	76106
00383827-a	76107
00383957-a	76108
00384099-a	76109
00384195-a	76110
00384292-a	76111
00384410-a	76112
00384533-a	76113
00384615-a	76114
00384694-a	76115
00384782-a	76116
00384936-a	76117
00385059-a	76118
00385188-a	76119
00385338-a	76120
00385432-a	76121
00385547-a	76122
00385651-a	76123
00385756-a	76124
00385990-a	76125
00386095-a	76126
00386196-a	76127
00386303-a	76128
00386392-a	76129
00387392-a	76130
00387593-a	76131
00387699-a	76132
00387808-a	76133
00387922-a	76134
00388032-a	76135
00388152-a	76136
00388249-a	94634
00388350-a	76138
00388477-a	76139
00388571-a	76140
00388725-a	76141
00388849-a	76142
00389035-a	76143
00389150-a	76144
00389231-a	76145
00389310-a	76146
00389607-a	76147
00389734-a	76148
00389861-a	76149
00389962-a	76150
00390071-a	76151
00390195-a	76152
00390332-a	76153
00390461-a	76154
00390539-a	76155
00390630-a	76156
00390725-a	76157
00390844-a	76159
00390943-a	76160
00391077-a	76161
00391162-a	76162
00391265-a	76163
00391368-a	76164
00391487-a	76165
00391572-a	76166
00391699-a	76167
00391806-a	76168
00391897-a	76169
00392093-a	76170
00392184-a	76171
00392281-a	76172
00392367-a	76173
00392460-a	76174
00392574-a	76175
00392706-a	76176
00392812-a	76177
00393105-a	76178
00393422-a	76179
00393508-a	76180
00393683-a	76181
00393852-a	76182
00393992-a	76183
00394135-a	76184
00394331-a	76185
00394562-a	76186
00395626-a	76187
00395977-a	109137
00396115-a	76189
00396296-a	76190
00396444-a	76191
00396523-a	76192
00396627-a	76193
00396721-a	76194
00396839-a	76195
00396958-a	76196
00397108-a	76197
00397191-a	76198
00397314-a	76199
00397441-a	76200
00397532-a	76201
00397633-a	76202
00397757-a	76203
00397870-a	76204
00397975-a	76205
00398172-a	76206
00398271-a	76207
00398373-a	76208
00398482-a	76209
00398581-a	76210
00398677-a	76211
00398816-a	76212
00398978-a	76213
00399479-a	76214
00399606-a	76215
00399715-a	76216
00399840-a	76217
00399923-a	76218
00400013-a	76219
00400101-a	76220
00400193-a	76221
00400312-a	76222
00400395-a	76224
00400472-a	76225
00400644-a	76226
00400737-a	76227
00400826-a	76228
00400922-a	76229
00401028-a	76230
00401125-a	76231
00401444-a	76232
00401562-a	76233
00401650-a	76234
00401831-a	76235
00401922-a	76236
00402004-a	76237
00402159-a	76240
00402285-a	76241
00402419-a	76242
00402731-a	76243
00402855-a	76244
00403072-a	76245
00403385-a	76246
00403505-a	76247
00403654-a	76248
00403819-a	76249
00403982-a	76250
00404110-a	76251
00404202-a	76252
00404568-a	76253
00404961-a	76254
00405179-a	76255
00405406-a	76256
00405554-a	76257
00405750-a	76258
00405879-a	76259
00406140-a	76260
00406348-a	76261
00406495-a	76262
00406743-a	76263
00406867-a	76264
00407151-a	76265
00407420-a	76267
00407654-a	76268
00407766-a	76269
00407887-a	76270
00408031-a	76271
00408284-a	76272
00408445-a	76273
00408660-a	76274
00408992-a	76275
00409141-a	76276
00409207-a	76277
00409319-a	76278
00409440-a	76279
00409668-a	76280
00409750-a	76281
00409889-a	76282
00410078-a	76283
00410268-a	76284
00410449-a	76285
00410668-a	76286
00411009-a	76287
00411215-a	76288
00411353-a	76289
00411481-a	76290
00411599-a	76291
00411694-a	76292
00411886-a	76293
00412171-a	76294
00412355-a	76295
00412460-a	76296
00412567-a	76297
00412788-a	76298
00413224-a	76299
00413312-a	76300
00413432-a	76301
00413622-a	76302
00413861-a	76304
00414080-a	76305
00414227-a	76306
00414354-a	76307
00414518-a	76308
00414709-a	76309
00414823-a	76310
00414919-a	76311
00415002-a	76312
00415116-a	76313
00415228-a	76314
00415543-a	76315
00415696-a	76316
00415931-a	76317
00416045-a	76318
00416164-a	76319
00416301-a	76320
00416415-a	76321
00416550-a	76322
00416651-a	76323
00416765-a	76324
00417032-a	76325
00417204-a	76326
00417413-a	76327
00417898-a	76328
00417978-a	76330
00418110-a	76331
00418198-a	76332
00418364-a	76333
00418679-a	76334
00418809-a	76335
00418950-a	76336
00419058-a	76337
00419175-a	76338
00419289-a	76339
00420182-a	76340
00420287-a	76341
00420480-a	76342
00420650-a	76343
00421002-a	76345
00421202-a	76346
00421308-a	76347
00421383-a	76348
00421513-a	76350
00421590-a	76351
00421875-a	76352
00422168-a	76353
00422374-a	76354
00422546-a	76355
00422620-a	76356
00422772-a	76357
00422870-a	76358
00423001-a	76359
00423269-a	76360
00423431-a	76361
00423569-a	76362
00423689-a	76363
00423781-a	76364
00423874-a	76365
00424008-a	76366
00424240-a	76367
00424370-a	76368
00424787-a	76369
00425002-a	76370
00425234-a	76371
00425313-a	76372
00425588-a	76373
00425740-a	76374
00426068-a	76375
00426186-a	76376
00426347-a	76377
00426608-a	76378
00426907-a	76379
00427105-a	76380
00427255-a	76381
00427331-a	76382
00427496-a	76383
00427644-a	76384
00427786-a	76385
00428121-a	76387
00428243-a	76388
00428404-a	76389
00428878-a	76390
00429016-a	76391
00429355-a	76392
00429793-a	76393
00429909-a	76394
00430041-a	76395
00430191-a	76396
00430545-a	76398
00430756-a	76399
00431004-a	109404
00431447-a	76401
00431774-a	76402
00432251-a	76403
00432453-a	76404
00432626-a	76405
00432861-a	76406
00432998-a	76407
00433115-a	76408
00433529-a	76409
00433811-a	76410
00433972-a	76411
00434097-a	76412
00434265-a	76413
00434384-a	76414
00434524-a	76415
00434597-a	76416
00434692-a	76417
00434838-a	76418
00435013-a	76419
00435190-a	76420
00435374-a	76421
00435492-a	76422
00435872-a	76423
00436115-a	76424
00436385-a	76425
00436544-a	76426
00436645-a	76427
00436920-a	76428
00437149-a	76429
00437223-a	76430
00437419-a	76431
00437539-a	76432
00437744-a	76433
00437852-a	76434
00438063-a	76435
00438166-a	76436
00438332-a	76437
00438567-a	76438
00438707-a	76439
00438909-a	76440
00439252-a	76441
00439431-a	76442
00439588-a	76443
00439905-a	76444
00440292-a	76445
00440489-a	76446
00440579-a	76447
00441154-a	76448
00441272-a	76449
00441365-a	76450
00441523-a	76451
00441630-a	76452
00441781-a	76453
00441927-a	76454
00442057-a	76455
00442255-a	76456
00442361-a	76457
00442827-a	76458
00442917-a	76459
00443075-a	76460
00443274-a	76461
00443490-a	76462
00443618-a	76463
00443988-a	76464
00444220-a	76465
00444399-a	76466
