concept_id,wn30_id,domain
100837,01663339-v,verb.creation
100838,01663443-v,verb.creation
100839,01663580-v,verb.creation
10084,02003735-n,noun.animal
100840,01663749-v,verb.creation
100841,01663920-v,verb.creation
100842,01664172-v,verb.creation
100843,01664704-v,verb.creation
100844,01664847-v,verb.creation
100845,01664981-v,verb.creation
100846,01665081-v,verb.creation
100847,01665185-v,verb.creation
100848,01665332-v,verb.creation
100849,01665507-v,verb.creation
10085,02003839-n,noun.animal
100850,01665638-v,verb.creation
100851,01665836-v,verb.creation
100852,01666002-v,verb.creation
100853,01666131-v,verb.creation
100854,01666327-v,verb.creation
100855,01666604-v,verb.creation
100856,01666717-v,verb.creation
100857,01666894-v,verb.creation
100858,01667132-v,verb.creation
100859,01667304-v,verb.creation
10086,02003994-n,noun.animal
100860,01667449-v,verb.creation
100861,01667607-v,verb.creation
100862,01667816-v,verb.creation
100863,01667969-v,verb.creation
100864,01668144-v,verb.creation
100865,01668278-v,verb.creation
100866,01668421-v,verb.creation
100867,01668603-v,verb.creation
100868,01668958-v,verb.creation
100869,01669070-v,verb.creation
10087,02004131-n,noun.animal
100870,01669174-v,verb.creation
100871,01669285-v,verb.creation
100872,01669419-v,verb.creation
100873,01669547-v,verb.creation
100874,01669643-v,verb.creation
100875,01669792-v,verb.creation
100876,01669906-v,verb.creation
100877,01670051-v,verb.creation
100878,01670172-v,verb.creation
100879,01670315-v,verb.creation
10088,02004343-n,noun.animal
100880,01670511-v,verb.creation
100881,01670645-v,verb.creation
100882,01670777-v,verb.creation
100883,01670901-v,verb.creation
100884,01671039-v,verb.creation
100885,01671333-v,verb.creation
100886,01671463-v,verb.creation
100887,01671609-v,verb.creation
100888,01671755-v,verb.creation
100889,01671885-v,verb.creation
10089,02004492-n,noun.animal
100890,01672014-v,verb.creation
100891,01672168-v,verb.creation
100892,01672490-v,verb.creation
100893,01672753-v,verb.creation
100894,01673007-v,verb.creation
100895,01673137-v,verb.creation
100896,01673305-v,verb.creation
100897,01673472-v,verb.creation
100898,01673630-v,verb.creation
100899,01673732-v,verb.creation
1009,00218208-n,noun.act
10090,02004661-n,noun.animal
100900,01673891-v,verb.creation
100901,01674243-v,verb.creation
100902,01674375-v,verb.creation
100903,01674544-v,verb.creation
100904,01674717-v,verb.creation
100905,01674938-v,verb.creation
100906,01675073-v,verb.creation
100907,01675245-v,verb.creation
100908,01675522-v,verb.creation
100909,01675667-v,verb.creation
10091,02004855-n,noun.animal
100910,01675780-v,verb.creation
100911,01675963-v,verb.creation
100912,01677242-v,verb.creation
100913,01677387-v,verb.creation
100914,01677509-v,verb.creation
100915,01677716-v,verb.creation
100916,01677858-v,verb.creation
100917,01677989-v,verb.creation
100918,01678140-v,verb.creation
100919,01678279-v,verb.creation
10092,02005102-n,noun.animal
100920,01678407-v,verb.creation
100921,01678519-v,verb.creation
100922,01678685-v,verb.creation
100923,01678957-v,verb.creation
100924,01679106-v,verb.creation
100925,01679254-v,verb.creation
100926,01679339-v,verb.creation
100927,01679433-v,verb.creation
100928,01606214-a,adj.all
100929,01679806-v,verb.creation
10093,02005238-n,noun.animal
100930,01679980-v,verb.creation
100931,01680132-v,verb.creation
100932,01680267-v,verb.creation
100933,01680473-v,verb.creation
100934,01680621-v,verb.creation
100935,01680756-v,verb.creation
100936,01680913-v,verb.creation
100937,01681048-v,verb.creation
100938,01681212-v,verb.creation
100939,01681333-v,verb.creation
10094,02005399-n,noun.animal
100940,01681492-v,verb.creation
100941,01681635-v,verb.creation
100942,01681723-v,verb.creation
100943,01681913-v,verb.creation
100944,01682039-v,verb.creation
100945,01682234-v,verb.creation
100946,01682446-v,verb.creation
100947,01682582-v,verb.creation
100948,01682761-v,verb.creation
100949,01682946-v,verb.creation
10095,02005598-n,noun.animal
100950,01683101-v,verb.creation
100951,01683271-v,verb.creation
100952,01683422-v,verb.creation
100953,01683582-v,verb.creation
100954,01683758-v,verb.creation
100955,01683957-v,verb.creation
100956,01684180-v,verb.creation
100957,01684337-v,verb.creation
100958,01684663-v,verb.creation
100959,01684899-v,verb.creation
10096,02005790-n,noun.animal
100960,01685313-v,verb.creation
100961,01685601-v,verb.creation
100962,01685797-v,verb.creation
100963,01685960-v,verb.creation
100964,01686132-v,verb.creation
100965,01686626-v,verb.creation
100966,01686827-v,verb.creation
100967,01686956-v,verb.creation
100968,01687401-v,verb.creation
100969,01687569-v,verb.creation
10097,02005962-n,noun.animal
100970,01687876-v,verb.creation
100971,01688114-v,verb.creation
100972,01688256-v,verb.creation
100973,01688604-v,verb.creation
100974,01688771-v,verb.creation
100975,01689169-v,verb.creation
100976,01689379-v,verb.creation
100977,01689589-v,verb.creation
100978,01689752-v,verb.creation
100979,01689899-v,verb.creation
10098,02006063-n,noun.animal
100980,01690020-v,verb.creation
100981,01690163-v,verb.creation
100982,01690294-v,verb.creation
100983,01690816-v,verb.creation
100984,01690972-v,verb.creation
100985,01691057-v,verb.creation
100986,01691506-v,verb.creation
100987,01691660-v,verb.creation
100988,01691798-v,verb.creation
100989,01691927-v,verb.creation
10099,02006211-n,noun.animal
100990,01692096-v,verb.creation
100991,01692266-v,verb.creation
100992,01692443-v,verb.creation
100993,01692579-v,verb.creation
100994,01692709-v,verb.creation
100995,01692834-v,verb.creation
100996,01692978-v,verb.creation
100997,01693138-v,verb.creation
100998,01693324-v,verb.creation
100999,01693453-v,verb.creation
101,00042311-n,noun.act
1010,00218427-n,noun.act
10100,02006364-n,noun.animal
101000,01693727-v,verb.creation
101001,01693881-v,verb.creation
101002,01694263-v,verb.creation
101003,01694376-v,verb.creation
101004,01694620-v,verb.creation
101005,01694850-v,verb.creation
101006,01694984-v,verb.creation
101007,01695143-v,verb.creation
101008,01695257-v,verb.creation
101009,01695459-v,verb.creation
10101,02006510-n,noun.animal
101010,01695567-v,verb.creation
101011,01695773-v,verb.creation
101012,01695976-v,verb.creation
101013,01696135-v,verb.creation
101014,01696350-v,verb.creation
101015,01696435-v,verb.creation
101016,01696648-v,verb.creation
101017,01696893-v,verb.creation
101018,01697027-v,verb.creation
101019,01697406-v,verb.creation
10102,02006656-n,noun.animal
101020,01697628-v,verb.creation
101021,01697816-v,verb.creation
101022,01697986-v,verb.creation
101023,01698152-v,verb.creation
101024,01698271-v,verb.creation
101025,01698916-v,verb.creation
101026,01699059-v,verb.creation
101027,01699172-v,verb.creation
101028,01699346-v,verb.creation
101029,01699539-v,verb.creation
10103,02006827-n,noun.animal
101030,01699700-v,verb.creation
101031,01699896-v,verb.creation
101032,01700149-v,verb.creation
101033,01700326-v,verb.creation
101034,01700540-v,verb.creation
101035,01700655-v,verb.creation
101036,01700934-v,verb.creation
101037,01701152-v,verb.creation
101038,01701311-v,verb.creation
101039,01701634-v,verb.creation
10104,02006985-n,noun.animal
101040,01701858-v,verb.creation
101041,01702033-v,verb.creation
101042,01702154-v,verb.creation
101043,01702331-v,verb.creation
101044,01702514-v,verb.creation
101045,01703023-v,verb.creation
101046,01703195-v,verb.creation
101047,01703326-v,verb.creation
101048,01703454-v,verb.creation
101049,01706865-n,noun.animal
10105,02007161-n,noun.animal
101050,01703730-v,verb.creation
101051,01703857-v,verb.creation
101052,01704030-v,verb.creation
101053,01704129-v,verb.creation
101054,01704236-v,verb.creation
101055,01704452-v,verb.creation
101056,01704631-v,verb.creation
101057,01704752-v,verb.creation
101058,01704953-v,verb.creation
101059,01705257-v,verb.creation
10106,02007284-n,noun.animal
101060,01705494-v,verb.creation
101061,01705841-v,verb.creation
101062,01706014-v,verb.creation
101063,01706129-v,verb.creation
101064,01706375-v,verb.creation
101065,01706488-v,verb.creation
101066,01706631-v,verb.creation
101067,01706756-v,verb.creation
101068,01706889-v,verb.creation
101069,01707128-v,verb.creation
10107,02007422-n,noun.animal
101070,01707306-v,verb.creation
101071,01707495-v,verb.creation
101072,01707737-v,verb.creation
101073,01707925-v,verb.creation
101074,01708113-v,verb.creation
101075,01708317-v,verb.creation
101076,01708542-v,verb.creation
101077,01708676-v,verb.creation
101078,01709781-v,verb.creation
101079,01709931-v,verb.creation
10108,02007558-n,noun.animal
101080,01710048-v,verb.creation
101081,01710190-v,verb.creation
101082,01710317-v,verb.creation
101083,01710481-v,verb.creation
101084,01710836-v,verb.creation
101085,01710934-v,verb.creation
101086,01711073-v,verb.creation
101087,01711211-v,verb.creation
101088,01711336-v,verb.creation
101089,01711445-v,verb.creation
10109,02007721-n,noun.animal
101090,01711749-v,verb.creation
101091,01711965-v,verb.creation
101092,01712204-v,verb.creation
101093,01712298-v,verb.creation
101094,01712450-v,verb.creation
101095,01712554-v,verb.creation
101096,01712704-v,verb.creation
101097,01713348-v,verb.creation
101098,01713491-v,verb.creation
101099,01713587-v,verb.creation
1011,00218602-n,noun.act
10110,02008041-n,noun.animal
101100,01713796-v,verb.creation
101101,01713983-v,verb.creation
101102,01714095-v,verb.creation
101103,01714208-v,verb.creation
101104,01714805-v,verb.creation
101105,01715040-v,verb.creation
101106,01715185-v,verb.creation
101107,01715357-v,verb.creation
101108,01715525-v,verb.creation
101109,01715784-v,verb.creation
10111,02008316-n,noun.animal
101110,01715997-v,verb.creation
101111,01716112-v,verb.creation
101112,01716283-v,verb.creation
101113,01716407-v,verb.creation
101114,01716619-v,verb.creation
101115,01716882-v,verb.creation
101116,01717169-v,verb.creation
101117,01717436-v,verb.creation
101118,01717628-v,verb.creation
101119,01717851-v,verb.creation
10112,02008497-n,noun.animal
101120,01718015-v,verb.creation
101121,01718185-v,verb.creation
101122,01718331-v,verb.creation
101123,01718535-v,verb.creation
101124,01718755-v,verb.creation
101125,01718952-v,verb.creation
101126,01719302-v,verb.creation
101127,01719921-v,verb.creation
101128,01720491-v,verb.creation
101129,01720660-v,verb.creation
10113,02008643-n,noun.animal
101130,01720773-v,verb.creation
101131,01720980-v,verb.creation
101132,01721169-v,verb.creation
101133,01721415-v,verb.creation
101134,01721556-v,verb.creation
101135,01721754-v,verb.creation
101136,01722077-v,verb.creation
101137,01722299-v,verb.creation
101138,01722447-v,verb.creation
101139,01722645-v,verb.creation
10114,02008796-n,noun.animal
101140,01722815-v,verb.creation
101141,01722980-v,verb.creation
101142,01723224-v,verb.creation
101143,01723437-v,verb.creation
101144,01723579-v,verb.creation
101145,01723690-v,verb.creation
101146,01723963-v,verb.creation
101147,01724083-v,verb.creation
101148,01724185-v,verb.creation
101149,01724459-v,verb.creation
10115,02009015-n,noun.animal
101150,01724891-v,verb.creation
101151,01725051-v,verb.creation
101152,01725375-v,verb.creation
101153,01725530-v,verb.creation
101154,01725615-v,verb.creation
101155,01725734-v,verb.creation
101156,01725886-v,verb.creation
101157,01726039-v,verb.creation
101158,01726172-v,verb.creation
101159,01726605-v,verb.creation
10116,02009229-n,noun.animal
101160,01726762-v,verb.creation
101161,01726879-v,verb.creation
101162,01727052-v,verb.creation
101163,01727230-v,verb.creation
101164,01727354-v,verb.creation
101165,01727490-v,verb.creation
101166,01727684-v,verb.creation
101167,01727866-v,verb.creation
101168,01728052-v,verb.creation
101169,01728213-v,verb.creation
10117,02009380-n,noun.animal
101170,01728355-v,verb.creation
101171,01728613-v,verb.creation
101172,01728840-v,verb.creation
101173,01729142-v,verb.creation
101174,01729295-v,verb.creation
101175,01729431-v,verb.creation
101176,01730059-v,verb.creation
101177,01730216-v,verb.creation
101178,01730384-v,verb.creation
101179,01730663-v,verb.creation
10118,02009508-n,noun.animal
101180,01730799-v,verb.creation
101181,01731031-v,verb.creation
101182,01731353-v,verb.creation
101183,01731577-v,verb.creation
101184,01731718-v,verb.creation
101185,01731828-v,verb.creation
101186,01732014-v,verb.creation
101187,01732172-v,verb.creation
101188,01732532-v,verb.creation
101189,01732713-v,verb.creation
10119,02009620-n,noun.animal
101190,01732921-v,verb.creation
101191,01733213-v,verb.creation
101192,01733477-v,verb.creation
101193,01733667-v,verb.creation
101194,01733829-v,verb.creation
101195,01733994-v,verb.creation
101196,01734131-v,verb.creation
101197,01734300-v,verb.creation
101198,01734502-v,verb.creation
101199,01734929-v,verb.creation
1012,00218753-n,noun.act
10120,02009750-n,noun.animal
101200,01735144-v,verb.creation
101201,01735308-v,verb.creation
101202,01735556-v,verb.creation
101203,01735799-v,verb.creation
101204,01735947-v,verb.creation
101205,01736098-v,verb.creation
101206,01736299-v,verb.creation
101207,01736523-v,verb.creation
101208,01736669-v,verb.creation
101209,01736822-v,verb.creation
10121,02009912-n,noun.animal
101210,01737141-v,verb.creation
101211,01737417-v,verb.creation
101212,01737617-v,verb.creation
101213,01737778-v,verb.creation
101214,01737923-v,verb.creation
101215,01738107-v,verb.creation
101216,01738347-v,verb.creation
101217,01738597-v,verb.creation
101218,01738774-v,verb.creation
101219,01739099-v,verb.creation
10122,02010144-n,noun.animal
101220,01739263-v,verb.creation
101221,01739545-v,verb.creation
101222,01739675-v,verb.creation
101223,01739814-v,verb.creation
101224,01740320-v,verb.creation
101225,01740468-v,verb.creation
101226,01740608-v,verb.creation
101227,01740969-v,verb.creation
101228,01741221-v,verb.creation
101229,01741446-v,verb.creation
10123,02010272-n,noun.animal
101230,01741692-v,verb.creation
101231,01741864-v,verb.creation
101232,01742244-v,verb.creation
101233,01742415-v,verb.creation
101234,01742556-v,verb.creation
101235,01742726-v,verb.creation
101236,01742886-v,verb.creation
101237,01743313-v,verb.creation
101238,01743531-v,verb.creation
101239,01743784-v,verb.creation
10124,02010453-n,noun.animal
101240,01744082-v,verb.creation
101241,01744266-v,verb.creation
101242,01744450-v,verb.creation
101243,01744611-v,verb.creation
101244,01744888-v,verb.creation
101245,01745052-v,verb.creation
101246,01745141-v,verb.creation
101247,01745377-v,verb.creation
101248,01745536-v,verb.creation
101249,01745722-v,verb.creation
10125,02010592-n,noun.animal
101250,01746145-v,verb.creation
101251,01746359-v,verb.creation
101252,01746604-v,verb.creation
101253,01746715-v,verb.creation
101254,01746839-v,verb.creation
101255,01750167-n,noun.animal
101256,01747085-v,verb.creation
101257,01747203-v,verb.creation
101258,01747374-v,verb.creation
101259,01747602-v,verb.creation
10126,02010728-n,noun.animal
101260,01747717-v,verb.creation
101261,01747945-v,verb.creation
101262,01748273-v,verb.creation
101263,01748462-v,verb.creation
101264,01748578-v,verb.creation
101265,01748748-v,verb.creation
101266,01748916-v,verb.creation
101267,01749017-v,verb.creation
101268,01749184-v,verb.creation
101269,01749394-v,verb.creation
10127,02010881-n,noun.animal
101270,01749554-v,verb.creation
101271,01749660-v,verb.creation
101272,01749790-v,verb.creation
101273,01750061-v,verb.creation
101274,01750156-v,verb.creation
101275,01750302-v,verb.creation
101276,00448110-v,verb.change
101277,01750668-v,verb.creation
101278,01750813-v,verb.creation
101279,01750895-v,verb.creation
10128,02011016-n,noun.animal
101280,01751021-v,verb.creation
101281,01751173-v,verb.creation
101282,01751389-v,verb.creation
101283,01751545-v,verb.creation
101284,01751722-v,verb.creation
101285,01751836-v,verb.creation
101286,01752025-v,verb.creation
101287,01752162-v,verb.creation
101288,01752316-v,verb.creation
101289,01752495-v,verb.creation
10129,02011156-n,noun.animal
101290,01752728-v,verb.creation
101291,01752884-v,verb.creation
101292,01753272-v,verb.creation
101293,01753465-v,verb.creation
101294,01753596-v,verb.creation
101295,01753788-v,verb.creation
101296,01754105-v,verb.creation
101297,01754271-v,verb.creation
101298,01754452-v,verb.creation
101299,01754576-v,verb.creation
1013,00218902-n,noun.act
10130,02011281-n,noun.animal
