source,target,relation
concept:100262,synset:01546768-v,mapped_to_synset
concept:100262,domain:verb.contact,belongs_to_domain
concept:100263,synset:01547001-v,mapped_to_synset
concept:100263,domain:verb.contact,belongs_to_domain
concept:100264,synset:01547390-v,mapped_to_synset
concept:100264,domain:verb.contact,belongs_to_domain
concept:100265,synset:01547641-v,mapped_to_synset
concept:100265,domain:verb.contact,belongs_to_domain
concept:100266,synset:01547797-v,mapped_to_synset
concept:100266,domain:verb.contact,belongs_to_domain
concept:100267,synset:01547925-v,mapped_to_synset
concept:100267,domain:verb.contact,belongs_to_domain
concept:100268,synset:01548072-v,mapped_to_synset
concept:100268,domain:verb.contact,belongs_to_domain
concept:100269,synset:01548181-v,mapped_to_synset
concept:100269,domain:verb.contact,belongs_to_domain
concept:10027,synset:01992935-n,mapped_to_synset
concept:10027,domain:noun.animal,belongs_to_domain
concept:100270,synset:01548290-v,mapped_to_synset
concept:100270,domain:verb.contact,belongs_to_domain
concept:100271,synset:01548447-v,mapped_to_synset
concept:100271,domain:verb.contact,belongs_to_domain
concept:100272,synset:01548576-v,mapped_to_synset
concept:100272,domain:verb.contact,belongs_to_domain
concept:100273,synset:01548718-v,mapped_to_synset
concept:100273,domain:verb.contact,belongs_to_domain
concept:100274,synset:01549057-v,mapped_to_synset
concept:100274,domain:verb.contact,belongs_to_domain
concept:100275,synset:01549187-v,mapped_to_synset
concept:100275,domain:verb.contact,belongs_to_domain
concept:100276,synset:01549420-v,mapped_to_synset
concept:100276,domain:verb.contact,belongs_to_domain
concept:100277,synset:01549719-v,mapped_to_synset
concept:100277,domain:verb.contact,belongs_to_domain
concept:100278,synset:01549905-v,mapped_to_synset
concept:100278,domain:verb.contact,belongs_to_domain
concept:100279,synset:01550220-v,mapped_to_synset
concept:100279,domain:verb.contact,belongs_to_domain
concept:10028,synset:01993065-n,mapped_to_synset
concept:10028,domain:noun.animal,belongs_to_domain
concept:100280,synset:01550403-v,mapped_to_synset
concept:100280,domain:verb.contact,belongs_to_domain
concept:100281,synset:01550594-v,mapped_to_synset
concept:100281,domain:verb.contact,belongs_to_domain
concept:100282,synset:01550817-v,mapped_to_synset
concept:100282,domain:verb.contact,belongs_to_domain
concept:100283,synset:01550949-v,mapped_to_synset
concept:100283,domain:verb.contact,belongs_to_domain
concept:100284,synset:01551092-v,mapped_to_synset
concept:100284,domain:verb.contact,belongs_to_domain
concept:100285,synset:01551195-v,mapped_to_synset
concept:100285,domain:verb.contact,belongs_to_domain
concept:100286,synset:01551530-v,mapped_to_synset
concept:100286,domain:verb.contact,belongs_to_domain
concept:100287,synset:01551679-v,mapped_to_synset
concept:100287,domain:verb.contact,belongs_to_domain
concept:100288,synset:01551871-v,mapped_to_synset
concept:100288,domain:verb.contact,belongs_to_domain
concept:100289,synset:01552219-v,mapped_to_synset
concept:100289,domain:verb.contact,belongs_to_domain
concept:10029,synset:01993214-n,mapped_to_synset
concept:10029,domain:noun.animal,belongs_to_domain
concept:100290,synset:01552390-v,mapped_to_synset
concept:100290,domain:verb.contact,belongs_to_domain
concept:100291,synset:01552519-v,mapped_to_synset
concept:100291,domain:verb.contact,belongs_to_domain
concept:100292,synset:01553761-v,mapped_to_synset
concept:100292,domain:verb.contact,belongs_to_domain
concept:100293,synset:01553869-v,mapped_to_synset
concept:100293,domain:verb.contact,belongs_to_domain
concept:100294,synset:01553987-v,mapped_to_synset
concept:100294,domain:verb.contact,belongs_to_domain
concept:100295,synset:01554165-v,mapped_to_synset
concept:100295,domain:verb.contact,belongs_to_domain
concept:100296,synset:01554318-v,mapped_to_synset
concept:100296,domain:verb.contact,belongs_to_domain
concept:100297,synset:01554519-v,mapped_to_synset
concept:100297,domain:verb.contact,belongs_to_domain
concept:100298,synset:01554622-v,mapped_to_synset
concept:100298,domain:verb.contact,belongs_to_domain
concept:100299,synset:01554799-v,mapped_to_synset
concept:100299,domain:verb.contact,belongs_to_domain
concept:1003,synset:00216723-n,mapped_to_synset
concept:1003,domain:noun.act,belongs_to_domain
concept:10030,synset:01993400-n,mapped_to_synset
concept:10030,domain:noun.animal,belongs_to_domain
concept:100300,synset:01555034-v,mapped_to_synset
concept:100300,domain:verb.contact,belongs_to_domain
concept:100301,synset:01555193-v,mapped_to_synset
concept:100301,domain:verb.contact,belongs_to_domain
concept:100302,synset:01555326-v,mapped_to_synset
concept:100302,domain:verb.contact,belongs_to_domain
concept:100303,synset:01555437-v,mapped_to_synset
concept:100303,domain:verb.contact,belongs_to_domain
concept:100304,synset:01555648-v,mapped_to_synset
concept:100304,domain:verb.contact,belongs_to_domain
concept:100305,synset:01555742-v,mapped_to_synset
concept:100305,domain:verb.contact,belongs_to_domain
concept:100306,synset:01556037-v,mapped_to_synset
concept:100306,domain:verb.contact,belongs_to_domain
concept:100307,synset:01556178-v,mapped_to_synset
concept:100307,domain:verb.contact,belongs_to_domain
concept:100308,synset:01556346-v,mapped_to_synset
concept:100308,domain:verb.contact,belongs_to_domain
concept:100309,synset:01556572-v,mapped_to_synset
concept:100309,domain:verb.contact,belongs_to_domain
concept:10031,synset:01993525-n,mapped_to_synset
concept:10031,domain:noun.animal,belongs_to_domain
concept:100310,synset:01556921-v,mapped_to_synset
concept:100310,domain:verb.contact,belongs_to_domain
concept:100311,synset:01557426-v,mapped_to_synset
concept:100311,domain:verb.contact,belongs_to_domain
concept:100312,synset:01557517-v,mapped_to_synset
concept:100312,domain:verb.contact,belongs_to_domain
concept:100313,synset:01557646-v,mapped_to_synset
concept:100313,domain:verb.contact,belongs_to_domain
concept:100314,synset:01557774-v,mapped_to_synset
concept:100314,domain:verb.contact,belongs_to_domain
concept:100315,synset:01558218-v,mapped_to_synset
concept:100315,domain:verb.contact,belongs_to_domain
concept:100316,synset:01558440-v,mapped_to_synset
concept:100316,domain:verb.contact,belongs_to_domain
concept:100317,synset:01558582-v,mapped_to_synset
concept:100317,domain:verb.contact,belongs_to_domain
concept:100318,synset:01558681-v,mapped_to_synset
concept:100318,domain:verb.contact,belongs_to_domain
concept:100319,synset:01558883-v,mapped_to_synset
concept:100319,domain:verb.contact,belongs_to_domain
concept:10032,synset:01993714-n,mapped_to_synset
concept:10032,domain:noun.animal,belongs_to_domain
concept:100320,synset:01559055-v,mapped_to_synset
concept:100320,domain:verb.contact,belongs_to_domain
concept:100321,synset:01559230-v,mapped_to_synset
concept:100321,domain:verb.contact,belongs_to_domain
concept:100322,synset:01492907-a,mapped_to_synset
concept:100322,domain:adj.all,belongs_to_domain
concept:100323,synset:01559473-v,mapped_to_synset
concept:100323,domain:verb.contact,belongs_to_domain
concept:100324,synset:01559590-v,mapped_to_synset
concept:100324,domain:verb.contact,belongs_to_domain
concept:100325,synset:01559767-v,mapped_to_synset
concept:100325,domain:verb.contact,belongs_to_domain
concept:100326,synset:01559868-v,mapped_to_synset
concept:100326,domain:verb.contact,belongs_to_domain
concept:100327,synset:01560034-v,mapped_to_synset
concept:100327,domain:verb.contact,belongs_to_domain
concept:100328,synset:01560184-v,mapped_to_synset
concept:100328,domain:verb.contact,belongs_to_domain
concept:100329,synset:01560369-v,mapped_to_synset
concept:100329,domain:verb.contact,belongs_to_domain
concept:10033,synset:01993830-n,mapped_to_synset
concept:10033,domain:noun.animal,belongs_to_domain
concept:100330,synset:01560583-v,mapped_to_synset
concept:100330,domain:verb.contact,belongs_to_domain
concept:100331,synset:01560731-v,mapped_to_synset
concept:100331,domain:verb.contact,belongs_to_domain
concept:100332,synset:01560984-v,mapped_to_synset
concept:100332,domain:verb.contact,belongs_to_domain
concept:100333,synset:01561143-v,mapped_to_synset
concept:100333,domain:verb.contact,belongs_to_domain
concept:100334,synset:01561408-v,mapped_to_synset
concept:100334,domain:verb.contact,belongs_to_domain
concept:100335,synset:01561583-v,mapped_to_synset
concept:100335,domain:verb.contact,belongs_to_domain
concept:100336,synset:01561713-v,mapped_to_synset
concept:100336,domain:verb.contact,belongs_to_domain
concept:100337,synset:01561819-v,mapped_to_synset
concept:100337,domain:verb.contact,belongs_to_domain
concept:100338,synset:01562061-v,mapped_to_synset
concept:100338,domain:verb.contact,belongs_to_domain
concept:100339,synset:01562209-v,mapped_to_synset
concept:100339,domain:verb.contact,belongs_to_domain
concept:10034,synset:01993949-n,mapped_to_synset
concept:10034,domain:noun.animal,belongs_to_domain
concept:100340,synset:01562627-v,mapped_to_synset
concept:100340,domain:verb.contact,belongs_to_domain
concept:100341,synset:01562733-v,mapped_to_synset
concept:100341,domain:verb.contact,belongs_to_domain
concept:100342,synset:01562891-v,mapped_to_synset
concept:100342,domain:verb.contact,belongs_to_domain
concept:100343,synset:01563005-v,mapped_to_synset
concept:100343,domain:verb.contact,belongs_to_domain
concept:100344,synset:01563336-v,mapped_to_synset
concept:100344,domain:verb.contact,belongs_to_domain
concept:100345,synset:01563575-v,mapped_to_synset
concept:100345,domain:verb.contact,belongs_to_domain
concept:100346,synset:01563724-v,mapped_to_synset
concept:100346,domain:verb.contact,belongs_to_domain
concept:100347,synset:01563996-v,mapped_to_synset
concept:100347,domain:verb.contact,belongs_to_domain
concept:100348,synset:01564144-v,mapped_to_synset
concept:100348,domain:verb.contact,belongs_to_domain
concept:100349,synset:01564836-v,mapped_to_synset
concept:100349,domain:verb.contact,belongs_to_domain
concept:10035,synset:01994176-n,mapped_to_synset
concept:10035,domain:noun.animal,belongs_to_domain
concept:100350,synset:01565028-v,mapped_to_synset
concept:100350,domain:verb.contact,belongs_to_domain
concept:100351,synset:01565211-v,mapped_to_synset
concept:100351,domain:verb.contact,belongs_to_domain
concept:100352,synset:01565360-v,mapped_to_synset
concept:100352,domain:verb.contact,belongs_to_domain
concept:100353,synset:01565472-v,mapped_to_synset
concept:100353,domain:verb.contact,belongs_to_domain
concept:100354,synset:01565795-v,mapped_to_synset
concept:100354,domain:verb.contact,belongs_to_domain
concept:100355,synset:01565921-v,mapped_to_synset
concept:100355,domain:verb.contact,belongs_to_domain
concept:100356,synset:01566038-v,mapped_to_synset
concept:100356,domain:verb.contact,belongs_to_domain
concept:100357,synset:01566185-v,mapped_to_synset
concept:100357,domain:verb.contact,belongs_to_domain
concept:100358,synset:01566490-v,mapped_to_synset
concept:100358,domain:verb.contact,belongs_to_domain
concept:100359,synset:01566705-v,mapped_to_synset
concept:100359,domain:verb.contact,belongs_to_domain
concept:10036,synset:01994492-n,mapped_to_synset
concept:10036,domain:noun.animal,belongs_to_domain
concept:100360,synset:01566916-v,mapped_to_synset
concept:100360,domain:verb.contact,belongs_to_domain
concept:100361,synset:01567183-v,mapped_to_synset
concept:100361,domain:verb.contact,belongs_to_domain
concept:100362,synset:01567275-v,mapped_to_synset
concept:100362,domain:verb.contact,belongs_to_domain
concept:100363,synset:01567653-v,mapped_to_synset
concept:100363,domain:verb.contact,belongs_to_domain
concept:100364,synset:01567754-v,mapped_to_synset
concept:100364,domain:verb.contact,belongs_to_domain
concept:100365,synset:01567888-v,mapped_to_synset
concept:100365,domain:verb.contact,belongs_to_domain
concept:100366,synset:01568145-v,mapped_to_synset
concept:100366,domain:verb.contact,belongs_to_domain
concept:100367,synset:01568346-v,mapped_to_synset
concept:100367,domain:verb.contact,belongs_to_domain
concept:100368,synset:01568489-v,mapped_to_synset
concept:100368,domain:verb.contact,belongs_to_domain
concept:100369,synset:01568630-v,mapped_to_synset
concept:100369,domain:verb.contact,belongs_to_domain
concept:10037,synset:01994801-n,mapped_to_synset
concept:10037,domain:noun.animal,belongs_to_domain
concept:100370,synset:01568886-v,mapped_to_synset
concept:100370,domain:verb.contact,belongs_to_domain
concept:100371,synset:01569017-v,mapped_to_synset
concept:100371,domain:verb.contact,belongs_to_domain
concept:100372,synset:01569181-v,mapped_to_synset
concept:100372,domain:verb.contact,belongs_to_domain
concept:100373,synset:01569566-v,mapped_to_synset
concept:100373,domain:verb.contact,belongs_to_domain
concept:100374,synset:01569896-v,mapped_to_synset
concept:100374,domain:verb.contact,belongs_to_domain
concept:100375,synset:01570108-v,mapped_to_synset
concept:100375,domain:verb.contact,belongs_to_domain
concept:100376,synset:01575117-n,mapped_to_synset
concept:100376,domain:noun.animal,belongs_to_domain
concept:100377,synset:01570403-v,mapped_to_synset
concept:100377,domain:verb.contact,belongs_to_domain
concept:100378,synset:01570562-v,mapped_to_synset
concept:100378,domain:verb.contact,belongs_to_domain
concept:100379,synset:01570744-v,mapped_to_synset
concept:100379,domain:verb.contact,belongs_to_domain
concept:10038,synset:01994910-n,mapped_to_synset
concept:10038,domain:noun.animal,belongs_to_domain
concept:100380,synset:01570935-v,mapped_to_synset
concept:100380,domain:verb.contact,belongs_to_domain
concept:100381,synset:01571354-v,mapped_to_synset
concept:100381,domain:verb.contact,belongs_to_domain
concept:100382,synset:01571538-v,mapped_to_synset
concept:100382,domain:verb.contact,belongs_to_domain
concept:100383,synset:01571744-v,mapped_to_synset
concept:100383,domain:verb.contact,belongs_to_domain
concept:100384,synset:01572003-v,mapped_to_synset
concept:100384,domain:verb.contact,belongs_to_domain
concept:100385,synset:01572224-v,mapped_to_synset
concept:100385,domain:verb.contact,belongs_to_domain
concept:100386,synset:01572386-v,mapped_to_synset
concept:100386,domain:verb.contact,belongs_to_domain
concept:100387,synset:01572510-v,mapped_to_synset
concept:100387,domain:verb.contact,belongs_to_domain
concept:100388,synset:01572728-v,mapped_to_synset
concept:100388,domain:verb.contact,belongs_to_domain
concept:100389,synset:01572978-v,mapped_to_synset
concept:100389,domain:verb.contact,belongs_to_domain
concept:10039,synset:01995137-n,mapped_to_synset
concept:10039,domain:noun.animal,belongs_to_domain
concept:100390,synset:01573143-v,mapped_to_synset
concept:100390,domain:verb.contact,belongs_to_domain
concept:100391,synset:01573276-v,mapped_to_synset
concept:100391,domain:verb.contact,belongs_to_domain
concept:100392,synset:01573515-v,mapped_to_synset
concept:100392,domain:verb.contact,belongs_to_domain
concept:100393,synset:01573891-v,mapped_to_synset
concept:100393,domain:verb.contact,belongs_to_domain
concept:100394,synset:01574077-v,mapped_to_synset
concept:100394,domain:verb.contact,belongs_to_domain
concept:100395,synset:01574292-v,mapped_to_synset
concept:100395,domain:verb.contact,belongs_to_domain
